                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "d9e66b3b"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260108"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66 
                                    6720                                     1740                  1.0714172274337121E+009                  1.7194890649107243E+010                  2.7362954511861908E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2231930300353961E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2217329698681038E-001                  2.6707616675883061E-002                  7.8132078251691439E-008                  3.2837710317516859E+000                 -5.7117289288013218E-001                 -3.3496812389410682E+000                  3.2838317798434020E+000                 -4.9862627168316448E-001                  3.2836993476496366E+000                 -5.7117289288013218E-001                  8.7814185182732514E+032                  8.7824328483179933E+032                  8.8019451332470612E+032                  8.8048585790801149E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4192122598418032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0917542856088932E+002                  3.5203934806166076E+003                  3.5465912080548443E+000                  3.2884404058928642E+000                  2.0736909477012397E+000                  8.2435248425491797E+012                  1.2916112951058889E+001                  5.9171572756463453E-001                  0.0000000000000000E+000                  7.8941475622655739E+000                  5.8798896476774010E+000                  2.2260188827511840E+001                  2.2260188827511840E+001                  5.8798896476774010E+000                  7.8941475622655739E+000                  1.3398654908714005E+000                  5.0000000000000011E-001                  4.0593711504040870E+000                  0.0000000000000000E+000                  9.8048433515640354E-001                  1.4118857885495880E-004                  7.9979392942726945E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0768937747884557E+000                  8.8258586673934880E-001                  4.1265634201445250E+005                                        0                                        5 
                                    6730                                     1740                  1.0714227358946679E+009                  1.6392801820161690E+010                  2.7155492214481729E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2239589098535611E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2232110292905449E-001                  2.6707616675882950E-002                  7.8132078140669137E-008                  3.2844207866277610E+000                 -5.5966769060556842E-001                 -3.3418745385938355E+000                  3.2844830713018434E+000                 -4.9612155358397186E-001                  3.2843487956675705E+000                 -5.5966769060556842E-001                  8.7844896985882955E+032                  8.7855051008961119E+032                  8.8050009909987830E+032                  8.8079243510982648E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4207478049313209E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0807930673111304E+002                  3.5198648485301960E+003                  3.5465259882893800E+000                  3.2891300950308962E+000                  2.0741662318011840E+000                  8.2525513467628418E+012                  1.2916588235158834E+001                  5.9076515936474572E-001                  0.0000000000000000E+000                  7.8943352608866171E+000                  5.8802630800668574E+000                  2.2260776390616986E+001                  2.2260776390616986E+001                  5.8802630800668574E+000                  7.8943352608866171E+000                  1.3398656636634760E+000                  5.0000000000000000E-001                  4.0593727364620440E+000                  0.0000000000000000E+000                  9.8048375785232678E-001                  1.4176431467605429E-004                  7.9979547920428938E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0767870465585165E+000                  8.8269261050580550E-001                  4.1197802744502685E+005                                        0                                        5 
                                    6740                                     1745                  1.0714282169025545E+009                  1.5958255924473467E+010                  2.7038814585406312E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2247211642905740E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2233395561968461E-001                  2.6707616675882173E-002                  7.8132077363513019E-008                  3.2850787896203553E+000                 -5.4816637884777064E-001                 -3.3340397891014968E+000                  3.2851426479713179E+000                 -4.9434355954705289E-001                  3.2850066127494548E+000                 -5.4816637884777064E-001                  8.7875590144695482E+032                  8.7885836529318782E+032                  8.8080825310105304E+032                  8.8109845903035628E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4223092060195585E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0701779069248494E+002                  3.5193891218272943E+003                  3.5464672873295489E+000                  3.2898059471684133E+000                  2.0746215597896054E+000                  8.2612081182658701E+012                  1.2917043563147255E+001                  5.8985450338790291E-001                  0.0000000000000000E+000                  7.8945229479642833E+000                  5.8806349043510400E+000                  2.2261361483418565E+001                  2.2261361483418565E+001                  5.8806349043510400E+000                  7.8945229479642833E+000                  1.3398658393707621E+000                  5.0000000000000000E-001                  4.0593743492795618E+000                  0.0000000000000000E+000                  9.8048317080724146E-001                  1.4234977581054108E-004                  7.9979704442714153E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0766806604676080E+000                  8.8279900821677637E-001                  3.2600009863400413E+005                                        0                                        5 
                                    6750                                     1755                  1.0714336821257457E+009                  1.5731025719967276E+010                  2.6976530740376456E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2254820024272748E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2254820024272748E-001                  2.6707616675881563E-002                  7.8132076752890356E-008                  3.2857905509840570E+000                 -5.3664952828580370E-001                 -3.3261624380191561E+000                  3.2858560170223767E+000                 -4.9307157752017738E-001                  3.2857182809403582E+000                 -5.3664952828580370E-001                  8.7906589568368912E+032                  8.7916623978472458E+032                  8.8111316629575322E+032                  8.8140299777516171E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4238615700596912E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0592113995818482E+002                  3.5188740882791922E+003                  3.5464037272660334E+000                  3.2905023491330376E+000                  2.0750968808989492E+000                  8.2702546901015713E+012                  1.2917518884256598E+001                  5.8890386116921567E-001                  0.0000000000000000E+000                  7.8947109493846730E+000                  5.8810057505031663E+000                  2.2261945098042279E+001                  2.2261945098042279E+001                  5.8810057505031663E+000                  7.8947109493846730E+000                  1.3398660184237325E+000                  4.9999999999999994E-001                  4.0593759928080084E+000                  0.0000000000000000E+000                  9.8048257258289340E-001                  1.4294639687549378E-004                  7.9979862868655724E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0765743909566627E+000                  8.8290528536506196E-001                  4.1073184225258429E+005                                        0                                        5 
                                    6760                                     1743                  1.0714391272390826E+009                  1.5621460319295223E+010                  2.6946176629021092E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2262391219193778E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2253959866976342E-001                  2.6707616675881063E-002                  7.8132076253289995E-008                  3.2865476858096554E+000                 -5.2512107001633124E-001                 -3.3182455854420980E+000                  3.2866147948042097E+000                 -4.9258122443292435E-001                  3.2864754601506103E+000                 -5.2512107001633124E-001                  8.7937166518667465E+032                  8.7947176075048647E+032                  8.8141777258534858E+032                  8.8170721527195863E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4253750245871959E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0478802875387669E+002                  3.5183596196001135E+003                  3.5463402276245244E+000                  3.2912270225248133E+000                  2.0755862168778552E+000                  8.2795783497748848E+012                  1.2918008220235505E+001                  5.8792518921140358E-001                  0.0000000000000000E+000                  7.8948991912075304E+000                  5.8813754369460778E+000                  2.2262526950469471E+001                  2.2262526950469471E+001                  5.8813754369460778E+000                  7.8948991912075304E+000                  1.3398662007453288E+000                  5.0000000000000000E-001                  4.0593776663401080E+000                  0.0000000000000000E+000                  9.8048196343671679E-001                  1.4355392139617671E-004                  7.9980023103641790E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0764683220397728E+000                  8.8301135783798224E-001                  4.1011428659943340E+005                                        0                                        5 
                                    6770                                     1750                  1.0714445533309319E+009                  1.5561610153228153E+010                  2.6929505641599345E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2269938286121727E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996768350045162E-001                  2.2259100943228305E-001                  2.6707616675880730E-002                  7.8132075920223087E-008                  3.2872731552126782E+000                 -5.1357856292842707E-001                 -3.3102869978231317E+000                  3.2873419556480159E+000                 -4.9162434339465583E-001                  3.2872008910550949E+000                 -5.1357856292842707E-001                  8.7967705510027583E+032                  8.7977777063382225E+032                  8.8172169468490460E+032                  8.8201134467803467E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4269278906855736E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0364835975007333E+002                  3.5178401989790009E+003                  3.5462761073562650E+000                  3.2919578409056163E+000                  2.0760798666047746E+000                  8.2889948529739492E+012                  1.2918501869962423E+001                  5.8693788975756456E-001                  0.0000000000000000E+000                  7.8950877221303379E+000                  5.8817440122432574E+000                  2.2263107119406200E+001                  2.2263107119406200E+001                  5.8817440122432574E+000                  7.8950877221303379E+000                  1.3398663864358475E+000                  5.0000000000000000E-001                  4.0593793707965418E+000                  0.0000000000000000E+000                  9.8048134303358847E-001                  1.4417268385774753E-004                  7.9980185209656632E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0763624349523975E+000                  8.8311724431506566E-001                  4.0951554312010965E+005                                        0                                        5 
                                    6780                                     1737                  1.0714499665289263E+009                  1.5496158483792509E+010                  2.6911200823065564E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2277468270383344E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998698400548447E-001                  2.2277468270383344E-001                  2.6707616675881063E-002                  7.8132076253289995E-008                  3.2880448889354965E+000                 -5.0201133383766827E-001                 -3.3022783322706735E+000                  3.2881154199556804E+000                 -4.9140139765290042E-001                  3.2879727160430581E+000                 -5.0201133383766827E-001                  8.7998273854763703E+032                  8.8008457589157453E+032                  8.8202543972155608E+032                  8.8231423575687211E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4284363246308073E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0246973269201277E+002                  3.5172740029981273E+003                  3.5462062020829062E+000                  3.2927112783832384E+000                  2.0765963958903031E+000                  8.2988592557907773E+012                  1.2919018399247951E+001                  5.8590483118650805E-001                  0.0000000000000000E+000                  7.8952767131039918E+000                  5.8821117978848383E+000                  2.2263686111561547E+001                  2.2263686111561547E+001                  5.8821117978848383E+000                  7.8952767131039918E+000                  1.3398665757779697E+000                  5.0000000000000000E-001                  4.0593811087720866E+000                  0.0000000000000000E+000                  9.8048071042903229E-001                  1.4480362653303332E-004                  7.9980349405219745E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0762566084458498E+000                  8.8322306591887467E-001                  3.8666230412497430E+005                                        0                                        5 
                                    6790                                     1747                  1.0714556802871052E+009                  2.2300397178717430E+010                  2.8492086309848710E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2285030438735320E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2280950517299153E-001                  2.6707616675880674E-002                  7.8132075864711936E-008                  3.2895512446234050E+000                 -4.8980743347320221E-001                 -3.2937814005881085E+000                  3.2896235334198440E+000                 -4.9577886345625266E-001                  3.2894800430151117E+000                 -4.8980743347320221E-001                  8.8030049944754998E+032                  8.8040102422268009E+032                  8.8234000220971661E+032                  8.8263062121903847E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4300459233089140E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0054610115273647E+002                  3.5163594659864598E+003                  3.5460932651828947E+000                  3.2939478402050089E+000                  2.0774405506012119E+000                  8.3150057515225391E+012                  1.2919862553958861E+001                  5.8421652176469041E-001                  0.0000000000000000E+000                  7.8954761541108791E+000                  5.8824983748213180E+000                  2.2264294744927366E+001                  2.2264294744927366E+001                  5.8824983748213180E+000                  7.8954761541108791E+000                  1.3398667802031405E+000                  5.0000000000000000E-001                  4.0593829851963941E+000                  0.0000000000000000E+000                  9.8048002742969220E-001                  1.4548484375843753E-004                  7.9980525471263131E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0761446749748529E+000                  8.8333498928819598E-001                  4.7457424467086792E+005                                        0                                        5 
                                    6800                                     1734                  1.0714612027456932E+009                  1.6810807965352154E+010                  2.7264846200283346E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2292802737210790E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2291232669803090E-001                  2.6707616675880869E-002                  7.8132076059000966E-008                  3.2900742539497836E+000                 -4.7789785970350002E-001                 -3.2854631242184409E+000                  3.2901484619948884E+000                 -4.9247812099741911E-001                  3.2900025954411856E+000                 -4.7789785970350002E-001                  8.8061028628307078E+032                  8.8071172386123157E+032                  8.8265463586912083E+032                  8.8294181004729006E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4316457318515934E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9928181687417930E+002                  3.5157683459194700E+003                  3.5460202516681503E+000                  3.2947658059773843E+000                  2.0779955605168885E+000                  8.3256387687952783E+012                  1.2920417563874537E+001                  5.8310650193333691E-001                  0.0000000000000000E+000                  7.8956708600994014E+000                  5.8828735938992676E+000                  2.2264885585576103E+001                  2.2264885585576103E+001                  5.8828735938992676E+000                  7.8956708600994014E+000                  1.3398669823459559E+000                  4.9999999999999994E-001                  4.0593848406720339E+000                  0.0000000000000000E+000                  9.8047935205457792E-001                  1.4615846861292751E-004                  7.9980698381851875E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0760362912936916E+000                  8.8344335842070543E-001                  3.8602158797563467E+005                                        0                                        5 
                                    6810                                     1737                  1.0714665964651465E+009                  1.5650836768563293E+010                  2.6954335948774206E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2300490266665682E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998427143587376E-001                  2.2300229553244039E-001                  2.9570459881276684E-002                  7.8132076114512117E-008                  3.2905921313097526E+000                 -4.6618338016938288E-001                 -3.2772507233821169E+000                  3.2906682762763309E+000                 -4.8907554704136014E-001                  3.2905199952028119E+000                 -4.6618338016938288E-001                  8.8091864742641167E+032                  8.8101863696397880E+032                  8.8295982980038480E+032                  8.8324736717873159E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4331521575639066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9840353767557718E+002                  3.5153705389750144E+003                  3.5459711087444070E+000                  3.2953378466885161E+000                  2.0783798667199416E+000                  8.3330093683107910E+012                  1.2920801870077591E+001                  5.8233788952723087E-001                  0.0000000000000000E+000                  7.8958624404708244E+000                  5.8832408225012669E+000                  2.2265463924335293E+001                  2.2265463924335293E+001                  5.8832408225012669E+000                  7.8958624404708244E+000                  1.3398671842353065E+000                  5.0000000000000011E-001                  4.0593866938222547E+000                  0.0000000000000000E+000                  9.8047867752506923E-001                  1.4683126157928703E-004                  7.9980869928895199E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0759302562655839E+000                  8.8354937455659932E-001                  4.7126046599666751E+005                                        0                                        5 
                                    6820                                     1739                  1.0714719504012187E+009                  1.5403395169395962E+010                  2.6885124901680593E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2308088376592711E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2304085360433018E-001                  2.9570459881276073E-002                  7.8132075503889453E-008                  3.2912455406278434E+000                 -4.5449766660947866E-001                 -3.2690237866044507E+000                  3.2913236435370914E+000                 -4.8783777808257689E-001                  3.2911733073856371E+000                 -4.5449766660947866E-001                  8.8122499898952046E+032                  8.8132471948092333E+032                  8.8326288475025842E+032                  8.8355125131498746E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4347045216040382E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9746049214825990E+002                  3.5149400419044532E+003                  3.5459179211930740E+000                  3.2959530767406844E+000                  2.0787938568486908E+000                  8.3409565758772285E+012                  1.2921215860206340E+001                  5.8150990926973234E-001                  0.0000000000000000E+000                  7.8960536053005344E+000                  5.8836054127661166E+000                  2.2266038183147106E+001                  2.2266038183147106E+001                  5.8836054127661166E+000                  7.8960536053005344E+000                  1.3398673891185733E+000                  5.0000000000000000E-001                  4.0593885744549016E+000                  0.0000000000000000E+000                  9.8047799299141203E-001                  1.4751404436297405E-004                  7.9981042883206792E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0758248220653590E+000                  8.8365478520994467E-001                  4.6987005543428462E+005                                        0                                        5 
                                    6830                                     1744                  1.0714772987606572E+009                  1.5589918398450802E+010                  2.6937398749031467E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2315455559857850E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2310511705747976E-001                  2.9570459881275879E-002                  7.8132075309600424E-008                  3.2921730319908211E+000                 -4.4280181571578520E-001                 -3.2607478283932698E+000                  3.2922530945333031E+000                 -4.8805996775736327E-001                  3.2921009897301907E+000                 -4.4280181571578520E-001                  8.8152929273711805E+032                  8.8162967860277219E+032                  8.8356445282929688E+032                  8.8385134738748750E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4361981448315346E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9597892122761516E+002                  3.5142462977818741E+003                  3.5458321959808781E+000                  3.2969200416640105E+000                  2.0794487897347467E+000                  8.3535445503822832E+012                  1.2921870793092396E+001                  5.8020004349762078E-001                  0.0000000000000000E+000                  7.8962449848909380E+000                  5.8839687010915460E+000                  2.2266610460643793E+001                  2.2266610460643793E+001                  5.8839687010915460E+000                  7.8962449848909380E+000                  1.3398675983777182E+000                  5.0000000000000011E-001                  4.0593904952551361E+000                  0.0000000000000000E+000                  9.8047729383632121E-001                  1.4821142272085914E-004                  7.9981218383368483E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0757193079227492E+000                  8.8376027073748364E-001                  3.5312564009193121E+005                                        0                                        5 
                                    6840                                     1731                  1.0714826264794731E+009                  1.5284022686908718E+010                  2.6851337065786147E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2323050823429946E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2320793858251914E-001                  2.9570459881275518E-002                  7.8132074948777941E-008                  3.2927932727620735E+000                 -4.3105615292729504E-001                 -3.2524076701886653E+000                  3.2928754116106362E+000                 -4.8638003101908356E-001                  3.2927210544861647E+000                 -4.3105615292729504E-001                  8.8183438507085613E+032                  8.8193247855049511E+032                  8.8386782551630910E+032                  8.8415425249673113E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4377633113564857E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9509210458737306E+002                  3.5138397290058610E+003                  3.5457819488508742E+000                  3.2975021902949284E+000                  2.0798403583102130E+000                  8.3610796693217529E+012                  1.2922262361667862E+001                  5.7941690634668785E-001                  0.0000000000000000E+000                  7.8964372428229126E+000                  5.8843315734327044E+000                  2.2267182170552822E+001                  2.2267182170552822E+001                  5.8843315734327044E+000                  7.8964372428229126E+000                  1.3398678115049591E+000                  5.0000000000000000E-001                  4.0593924515620694E+000                  0.0000000000000000E+000                  9.8047658175632380E-001                  1.4892170470668175E-004                  7.9981395976401958E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0756140149799311E+000                  8.8386553020725844E-001                  3.8535957903736091E+005                                        0                                        5 
                                    6850                                     1747                  1.0714879333088481E+009                  1.5330428956536942E+010                  2.6864503398141983E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2330438573243500E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2330438573243500E-001                  2.9570459881274797E-002                  7.8132074227132975E-008                  3.2936191290767183E+000                 -4.1931923766625623E-001                 -3.2440333661977356E+000                  3.2937033565123821E+000                 -4.8614059908252477E-001                  3.2935470082588556E+000                 -4.1931923766625623E-001                  8.8213683122886112E+032                  8.8223662934183444E+032                  8.8416691340558082E+032                  8.8445462063983451E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4392551773801736E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9378409514442541E+002                  3.5131831750222050E+003                  3.5457007942063261E+000                  3.2983541040029074E+000                  2.0804286244532983E+000                  8.3724127001587188E+012                  1.2922850627810947E+001                  5.7824037406051709E-001                  0.0000000000000000E+000                  7.8966294048989951E+000                  5.8846924197098849E+000                  2.2267750765137052E+001                  2.2267750765137052E+001                  5.8846924197098849E+000                  7.8966294048989951E+000                  1.3398680285742717E+000                  5.0000000000000000E-001                  4.0593944440548002E+000                  0.0000000000000000E+000                  9.8047585650423363E-001                  1.4964513719260955E-004                  7.9981575693040361E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0755089502080797E+000                  8.8397055632211341E-001                  4.6472853350631730E+005                                        0                                        5 
                                    6860                                     1748                  1.0714932105737408E+009                  1.6601324369607597E+010                  2.7210387681518173E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2337662762269039E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2334931817944798E-001                  2.9570459881274491E-002                  7.8132073921821643E-008                  3.2947439352473160E+000                 -4.0760450213319604E-001                 -3.2356351389391280E+000                  3.2948302405598833E+000                 -4.8938480752741298E-001                  3.2946725363889833E+000                 -4.0760450213319604E-001                  8.8243583055435113E+032                  8.8253748362427036E+032                  8.8446570892924757E+032                  8.8475251221307922E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4407884632076661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9211101230633039E+002                  3.5122523304829288E+003                  3.5455857093410628E+000                  3.2994334119215307E+000                  2.0811984481431369E+000                  8.3872666706477822E+012                  1.2923620451500787E+001                  5.7670072668084060E-001                  0.0000000000000000E+000                  7.8968212515656422E+000                  5.8850507708464042E+000                  2.2268315508223775E+001                  2.2268315508223775E+001                  5.8850507708464042E+000                  7.8968212515656422E+000                  1.3398682492970593E+000                  5.0000000000000011E-001                  4.0593964700843506E+000                  0.0000000000000000E+000                  9.8047511904426399E-001                  1.5038075863662128E-004                  7.9981757269152417E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0754042930380867E+000                  8.8407516964924548E-001                  4.6245863038057595E+005                                        0                                        5 
                                    6870                                     1741                  1.0714985139791245E+009                  1.5761832399214479E+010                  2.6985027381119377E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2345204853758391E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996423561374470E-001                  2.2341358163259767E-001                  2.9570459881274241E-002                  7.8132073672021463E-008                  3.2953310417049186E+000                 -3.9573652011065968E-001                 -3.2270963915611555E+000                  3.2954196169473824E+000                 -4.8616388504352254E-001                  3.2952592084905281E+000                 -3.9573652011065968E-001                  8.8273890301513740E+032                  8.8283714894665397E+032                  8.8476932000065547E+032                  8.8505602816889533E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.4423091975794660E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9113180465160298E+002                  3.5117971424731186E+003                  3.5455294211153245E+000                  3.3000822994200276E+000                  2.0816354683438614E+000                  8.3957108253409375E+012                  1.2924057471701511E+001                  5.7582668627939138E-001                  0.0000000000000000E+000                  7.8970156707083801E+000                  5.8854117433666397E+000                  2.2268884476788795E+001                  2.2268884476788795E+001                  5.8854117433666397E+000                  7.8970156707083801E+000                  1.3398684761249886E+000                  5.0000000000000000E-001                  4.0593985521548204E+000                  0.0000000000000000E+000                  9.8047436118509157E-001                  1.5113674029454608E-004                  7.9981942686234366E-004                  2.6344671527306373E-003                  9.3761890121718434E-003                  1.0752989184108106E+000                  8.8418049471123539E-001                  3.8488076199922722E+005                                        0                                        5 
